schoolId,udiseschCode,schoolName,stateId,stateCd,districtId,districtCd,blockId,blockCd,villageId,villWardCd,clusterId,clusterCd,pincode,schLocRuralUrban,schCategoryId,schType,schMgmtId,classFrm,classTo,schoolStatus,schIdMerged,schMergedYear,stateName,districtName,blockName,clusterName,villageName,schMgmtDesc,schCatDesc,schLocDesc,schTypeDesc,schmgmtParentId,schBroadMgmtId,schMgmtDescSt,isOperational2018To19,isOperational2019To20,lgdStateId,isOperational2020To21,isOperational2021To22,isOperational2022To23,address,email,lgdurbanlocalbodyId,lgdurbanlocalbodyName,lgdwardId,lgdwardName,lgdvillageId,lgdvillName,lgdpanchayatId,lgdvillpanchayatName,lgdblockId,lgdblockName,lastmodifiedTime,sessionYear,keyFlag,yearId,schoolStatusName,isNewCY
2460230,******01303,CHILDREN SCIENCE ACADEMY GACHHPARA,110,10,2008,1008,20095,100821,1954954,100821013,1900540.0,1008210004,855107,1,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,M.S.S.SUDHAR KISHANGANJ,GACHHPARA,Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,"CHILDREN SCIENCE ACADEMY, GACHHPARA",antimkumarsinha99@gmail.com,,,,,222933,Gachhpara,96809,Gachhpara,1823,Kishanganj,2025-11-11 13:10:28.765,2026-27,,13,Operational,2
2453433,******03102,CRESENT PUBLIC SCHOOL,110,10,2008,1008,20095,100821,1954972,100821031,1900540.0,1008210004,855107,2,3,3,5,1,12,0,,,BIHAR,KISHANGANJ,KISHANGANJ,M.S.S.SUDHAR KISHANGANJ,WARD NO 2,Private Unaided (Recognized) ,Pr. with Up.Pr. Sec. and H.Sec.,Urban,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,"CRESENT PUBLIC SCHOOL, WARD NO 2, KAJLAMANI, KISHANGANJ",cpskishanganj@gmail.com,249590,Kishanganj-Municipality,35810,Kishanganj (M) - Ward No.3,,,,,0,,2025-07-14 15:01:11.495,2026-27,,13,Operational,2
2493529,******03211,DARJEELING BOARDING SCHOOL,110,10,2008,1008,20095,100821,1954973,100821032,1900538.0,1008210002,855107,1,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,U.M..S.LAHRA PHOOLWARI,CHAKLA,Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,"WARD NO 08, SULTANPUR, OPP SHIV MANDIR, CHAKLA, CHAKLA GHAT",dbschool2016@yahoo.com,,,,,222939,Chakla,96807,Chakla,1823,Kishanganj,2024-08-07 14:50:29.225,2026-27,,13,Operational,2
2464293,******12702,DELHI PUBLIC SCHOOL,110,10,2008,1008,20095,100821,1962028,100821127,1900538.0,1008210002,855107,2,2,3,5,1,8,0,0           ,,BIHAR,KISHANGANJ,KISHANGANJ,U.M..S.LAHRA PHOOLWARI,WARD NO-01,Private Unaided (Recognized) ,Primary with Upper Primary,Urban,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,WARD NO 1 HALIM CHOCK KISHANGANJ,10082112702@GMAIL.COM,249590,Kishanganj-Municipality,35826,Kishanganj (M) - Ward No.19,,,,,0,,2021-01-21 13:52:39.371,2026-27,,13,Operational,2
2403415,******08106,DESHIYA TOLI INTERNATIONAL SCHOOL,110,10,2008,1008,20100,100826,1971495,100826081,1901108.0,1008260016,855101,1,2,3,8,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,U.MS KUMHAR TOLI,DESIA TOLI,Unrecognized,Primary with Upper Primary,Rural,3-Co-educational,8,4,Unrecognized,50,0,10,0,0,0,deshiya toli bahadurganj ,,,,,,222666,Deshiatoli,96776,Desiya Toli,1821,Bahadurganj,2026-04-10 11:58:39.664,2026-27,,13,Operational,2
2431927,******00602,DESH RATNA PUBLIC SCHOOL KISHANGANJ,110,10,2008,1008,20095,100821,1954947,100821006,1900539.0,1008210003,855107,2,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,PRATAP M S KISHANGANJ,WARD NO 22,Private Unaided (Recognized) ,Primary with Upper Primary,Urban,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,"WARD NO 22, KISHANGANJ",deshratna2003@gmail.com,249590,Kishanganj-Municipality,35829,Kishanganj (M) - Ward No.22,,,,,0,,2020-07-04 16:25:13.945,2026-27,,13,Operational,2
2464205,******02805,DR. KALAM MEMORIAL ACADEMY,110,10,2008,1008,20095,100821,1954969,100821028,1901023.0,1008210012,855107,1,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,U.M.S TEOSA,TEOSA,Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,"DR. KALAM MEMORIAL ACADEMY, TEOSA",dr.kalamtrust.org@gmail.com,,,,,222950,Teosa,96815,Teusa,1823,Kishanganj,2023-06-09 15:43:58.483,2026-27,,13,Operational,2
2468868,******17601,EFADATUL MUSLEMINE BARBATTA,110,10,2008,1008,20101,100827,1962529,100827176,1901119.0,1008270002,855115,1,2,3,97,1,8,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,UMS ATUFATGANJ,BARBATTA,Madrasa Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,97,4,Madarsa Private Unaided(Recognized),50,0,10,0,0,0,Barbatta HAT KHATAMATA,aadilhussain786@gmail.com,,,,,222847,Barbatta,96828,Kathamatha,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2505865,******02213,ELITE ACADEMY,110,10,2008,1008,20098,100824,1962054,100824022,1901076.0,1008240020,855108,1,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,UMS KOCHABASTI,POWAKHALI,Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,50,10,50,50,50,Ward No 07 Powakhali  thakurganj,,,,,,222480,Pouwa Khali,96884,Dumaria,1827,Thakurganj,2026-02-25 13:12:26.007,2026-27,,13,Operational,2
2438844,******10902,ELITE PUBLIC SCHOOL,110,10,2008,1008,20095,100821,1962010,100821109,1901025.0,1008210014,855107,1,1,3,8,1,5,0,,,BIHAR,KISHANGANJ,KISHANGANJ,M.S MAHINGAON,SAMADA,Unrecognized,Primary,Rural,3-Co-educational,8,4,Unrecognized,50,0,10,0,0,0,"VILL- SAMADA , KISHANGANJ BIHAR",10082110902.kne0902@gmail.com,,,,,222963,Kirdah Samda,96808,Daula,1823,Kishanganj,2021-01-08 21:28:00.562,2026-27,,13,Operational,2
2420878,******12701,EMMANUEL MISSION SCHOOL,110,10,2008,1008,20095,100821,1962028,100821127,1900540.0,1008210004,855108,2,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,M.S.S.SUDHAR KISHANGANJ,WARD NO-01,Private Unaided (Recognized) ,Primary with Upper Primary,Urban,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,"EMMANUEL MISSION SCHOOL, WARD NO-01, KISHANGANJ",nissi_msociety@yahoo.co.in,249590,Kishanganj-Municipality,35808,Kishanganj (M) - Ward No.1,,,,,0,,2020-07-08 21:23:26.618,2026-27,,13,Operational,2
2406547,******02008,ENSIGN PUBLIC SCHOOL,110,10,2008,1008,20100,100826,1970827,100826020,1901117.0,1008260025,855101,1,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,U.M.S BILASI,BANGAMA,Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,BAHAADURGANJ BANGAMA BILASI ,,,,,,222728,Bangama,96771,Bangama,1821,Bahadurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2431644,******12705,EXPLORATION ENGLISH MEDIUM SCHOOL,110,10,2008,1008,20095,100821,1962028,100821127,1900540.0,1008210004,855108,2,2,3,8,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,M.S.S.SUDHAR KISHANGANJ,WARD NO-01,Unrecognized,Primary with Upper Primary,Urban,3-Co-educational,8,4,Unrecognized,50,0,10,0,0,0,EXPLORATION ENGLISH MEDIUM SCHOOL Pachimpali Kishanganj,explorationengmedschoolkne@gmail.com,249590,Kishanganj-Municipality,35808,Kishanganj (M) - Ward No.1,,,,,0,,2020-08-17 22:33:41.574,2026-27,,13,Operational,2
2405202,******02710,FAIZAN ACADEMY,110,10,2008,1008,20100,100826,1970834,100826027,1901094.0,1008260002,855101,2,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,M.S.BAHADURGANJ,BAHADUR GANJ,Private Unaided (Recognized) ,Primary with Upper Primary,Urban,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,BAHADURGANJ BAHADURGANJ ,,249589,Bahadurganj-Town Panchayat,1299524,Bahadurganj (NP) - Ward No.12,,,,,0,,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2458957,******17501,FAIZUL MUSLEMIN TAKIA SHARIF KATHA MATHA,110,10,2008,1008,20101,100827,1962528,100827175,1901119.0,1008270002,855115,1,2,3,97,1,8,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,UMS ATUFATGANJ,KATHAMATHA,Madrasa Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,97,4,Madarsa Private Unaided(Recognized),50,0,10,0,0,0,TAKIA SHARIF KATHAMATHA KOCHADHAMAN,10082717501@gmail.com,,,,,222850,Kathamatha,96828,Kathamatha,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2485877,******06505,FALAK PUBLIC SCHOOL,110,10,2008,1008,20101,100827,1971001,100827065,1901121.0,1008270004,855115,1,1,3,8,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,UMS TENA,KOCHA DHAMAN,Unrecognized,Primary,Rural,3-Co-educational,8,4,Unrecognized,50,0,10,0,0,0,AT-KOCHADHAMAN PO-KOCHADHAMAN KISHANGANJ,,,,,,222882,Kochadhaman,96829,Kochadhaman,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2505908,******00606,FATIMA GIRLS SCHOOL,110,10,2008,1008,20095,100821,1954947,100821006,1900539.0,1008210003,855107,2,2,2,5,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,PRATAP M S KISHANGANJ,WARD NO 22,Private Unaided (Recognized) ,Primary with Upper Primary,Urban,2-Girls,5,3,Pvt. Unaided (Recognized),50,50,10,50,50,50,Halim Chowk Ward No 22 Kishanganj,sarfarazalamholy@gmail.com,249590,Kishanganj-Municipality,35829,Kishanganj (M) - Ward No.22,,,,,0,,2026-02-20 11:56:10.878,2026-27,,13,Operational,2
2499331,******05610,FOUNDATION PUBLIC SCHOOL,110,10,2008,1008,20100,100826,1971470,100826056,1901107.0,1008260015,855101,1,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,U.M.S NAVIN BANSBARI,BHATA BARI,Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,50,10,50,50,50,AT PO-BHATABARI BAHADURGANJ KISHANGANJ,,,,,,222721,Bhatabari,96772,Bhatabari,1821,Bahadurganj,2026-02-26 12:47:34.327,2026-27,,13,Operational,2
2403410,******03104,FRONTIER INTERNATIONAL ACADEMY,110,10,2008,1008,20095,100821,1954972,100821031,1900538.0,1008210002,855107,2,2,3,8,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,U.M..S.LAHRA PHOOLWARI,WARD NO 2,Unrecognized,Primary with Upper Primary,Urban,3-Co-educational,8,4,Unrecognized,50,0,10,0,0,0,"FRONTIER INTERNATIONAL ACADEMY, WARD NO 2, LAHARA CHOCK KISHANGANJ",frontier.int14@gmail.com,249590,Kishanganj-Municipality,35809,Kishanganj (M) - Ward No.2,,,,,0,,2020-07-12 09:01:56.616,2026-27,,13,Operational,2
2404563,******00911,GAJENDRA PUBLIC SCHOOL TULSIA,110,10,2008,1008,20099,100825,1968435,100825009,1901083.0,1008250006,855101,1,2,3,8,1,8,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,A.M.S.TULSIA,TULSIA,Unrecognized,Primary with Upper Primary,Rural,3-Co-educational,8,4,Unrecognized,50,0,10,0,0,0,"At-Tulsia,Panchayat-Tulsia,Block-Dighalbank,District-Kishanganj,Bihar,855101",pkmishra222111@gmail.com,,,,,222322,Tulshia,96805,Tulsia,1822,Dighalbank,2020-08-19 11:32:56.904,2026-27,,13,Operational,2
2415556,******04705,GALAXY PUBLIC SCHOOL,110,10,2008,1008,20095,100821,1954988,100821047,1901017.0,1008210006,855107,2,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,JAGANATH.A.M.S.KISHANGANJ,WARD NO  8,Private Unaided (Recognized) ,Primary with Upper Primary,Urban,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,"GALAXY PUBLIC SCHOOL TEGHARIA, KISHANGANJ",nasimdhunia94308@gmail.com,249590,Kishanganj-Municipality,35815,Kishanganj (M) - Ward No.8,,,,,0,,2024-09-14 12:26:03.456,2026-27,,13,Operational,2
2468110,******12801,G.B.M SCHOOL,110,10,2008,1008,20095,100821,1962029,100821128,1900539.0,1008210003,855107,2,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,PRATAP M S KISHANGANJ,WARD NO-14,Private Unaided (Recognized) ,Primary with Upper Primary,Urban,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,G.B.M SCHOOL Dey Market Kishanganj Bihar,gbmkishanganj@gmail.com,249590,Kishanganj-Municipality,35821,Kishanganj (M) - Ward No.14,,,,,0,,2020-07-13 19:48:44.841,2026-27,,13,Operational,2
2400209,******14006,GENIUS SCHOOL BAHADURGANJ,110,10,2008,1008,20100,100826,1962458,100826140,1901094.0,1008260002,855101,2,1,3,5,1,5,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,M.S.BAHADURGANJ,NAGAR PANCHYAT BHADURGANJ,Private Unaided (Recognized) ,Primary,Urban,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,BAHADURGANJ PANCHYAT ,,249589,Bahadurganj-Town Panchayat,62549,Bahadurganj (NP) - Ward No.8,,,,,0,,2021-07-15 15:19:17.859,2026-27,,13,Operational,2
2453201,******02608,GHARIB NAWAZ IDEAL SCHOOL,110,10,2008,1008,20100,100826,1970833,100826026,1901099.0,1008260007,855101,1,2,3,5,1,8,0,0           ,,BIHAR,KISHANGANJ,BAHADURGANJ,A.M.S.GNAGIHAT,GANGI,Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,1,BAHADURGANJ GNAGIHAT ,sikandarhayat1912@gmail.com,,,,,222672,Gangi,96779,Gangi,1821,Bahadurganj,2026-04-10 12:18:13.794,2026-27,,13,Operational,2
2464563,******09404,"GIRLS HIGH SCHOOL,KISHANGANJ",110,10,2008,1008,20095,100821,1958359,100821094,1900541.0,1008210005,855107,2,5,2,1,6,12,0,,,BIHAR,KISHANGANJ,KISHANGANJ,S.G.SING.M.S.KISHANGANJ,KISHANGANJ,Department of Education,Up. Pr. Secondary and Higher Sec,Urban,2-Girls,1,1,Department of Education,50,0,10,0,0,0,"AT- DUMARIA, KISHANGANJ",balikahs1948@gmail.com,249590,Kishanganj-Municipality,35837,Kishanganj (M) - Ward No.30,,,,,0,,2025-02-23 14:51:44.529,2026-27,,13,Operational,2
2412449,******11601,GIRL UMS MAJKURI KUSHPARA,110,10,2008,1008,20101,100827,1971052,100827116,1901123.0,1008270006,855115,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,KANYA UMS MAJKURI KUSHPARA,NENGSIYA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-NENGASIYA KUSPARA PO-SINGHARIHAT,10082711601@GMAIL.COM,,,,,222826,Kushpara,96832,Mazkuri,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2491725,******07501,GLOBAL PUBLIC ENGLISH SCHOOL,110,10,2008,1008,20095,100821,1955015,100821075,1900540.0,1008210004,855107,1,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,M.S.S.SUDHAR KISHANGANJ,GHORMARA,Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,"GLOBAL PUBLIC ENGLISH SCHOOL, GHORMARA, CHAKLA, KISHANGANJ UTTARPALLI",globalpublicenglish@gmail.com,,,,,222952,Ghoramara,96807,Chakla,1823,Kishanganj,2020-07-07 07:47:38.5,2026-27,,13,Operational,2
2486281,******00603,GLOBAL PUBLIC SCHOOL,110,10,2008,1008,20095,100821,1954947,100821006,1900539.0,1008210003,855107,2,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,PRATAP M S KISHANGANJ,WARD NO 22,Private Unaided (Recognized) ,Primary with Upper Primary,Urban,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,"GLOBAL PUBLIC SCHOOL, WARD NO 22, KISHANGANJ",10082100603@gmail.com,249590,Kishanganj-Municipality,35829,Kishanganj (M) - Ward No.22,,,,,0,,2024-09-05 22:58:38.049,2026-27,,13,Operational,2
2503500,******05111,GOD'S GRACE SCHOOL,110,10,2008,1008,20100,100826,1971465,100826051,1901101.0,1008260009,855101,1,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,UMS MANDAL TOLA DOHAR,DOHAR,Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,50,10,50,50,50,Dohar Malani Post Bishanpur Bahadurganj,,,,,,222716,Dohar,96777,Dohar,1821,Bahadurganj,2026-02-26 12:57:40.079,2026-27,,13,Operational,2
2499356,******06807,GOLDEN PUBLIC SCHOOL,110,10,2008,1008,20100,100826,1971482,100826068,1901096.0,1008260004,855101,1,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,M.S.KHODAGANJ,CHIKA BARI KASIBARI,Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,50,10,50,50,50,AT-LOHIYAKANDER PO-NEHARGANJ BAHADURGANJ KISHANGANJ,,,,,,222669,Lohia Kandar,96775,Chikabari,1821,Bahadurganj,2026-04-10 12:53:21.915,2026-27,,13,Operational,2
2483234,******02904,GOLDEN PUBLIC SCHOOL,110,10,2008,1008,20101,100827,1962503,100827029,1901142.0,1008270025,855107,1,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,U M S NIMBASTI TUPAMARI,KASHI BARI,Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,TUPAMARI GOLDEN PUBLIC SCHOOL ,goldenpublicschool.edu@gmail.com,,,,,222788,Kashibari,96826,Kamalpur,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2420301,******08109,GOOD WILL PUBLIC SCHOOL,110,10,2008,1008,20100,100826,1971495,100826081,1901108.0,1008260016,855101,1,2,3,8,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,U.MS KUMHAR TOLI,DESIA TOLI,Unrecognized,Primary with Upper Primary,Rural,3-Co-educational,8,4,Unrecognized,50,0,10,0,0,0,BAHADURGANJ KURHAR TOLI ,,,,,,222666,Deshiatoli,96776,Desiya Toli,1821,Bahadurganj,2026-04-10 13:13:43.144,2026-27,,13,Operational,2
2464546,******09405,GOVT SC RESIDENTIAL HIGH SCHOOL,110,10,2008,1008,20095,100821,1958359,100821094,1901018.0,1008210007,855107,1,3,1,90,1,12,0,,,BIHAR,KISHANGANJ,KISHANGANJ,U.M.S.BELWA KASIPUR,KISHANGANJ,Social Welfare Department,Pr. with Up.Pr. Sec. and H.Sec.,Rural,1-Boys,90,1,Social Welfare Dept.,50,0,10,0,0,0,"GOVT SC RESIDENTIAL HIGH SCHOOL, BELWA Kishanganj",GOVTSCRESIHSKISHANGANJ@gmail.com,,,,,222922,Motihara Taluka,96812,Motihara Taluka,1823,Kishanganj,2024-02-09 21:40:09.639,2026-27,,13,Operational,2
2503492,******01508,GOVT ST RESIDENTIAL HIGH SCHOOL,110,10,2008,1008,20095,100821,1954956,100821015,1901018.0,1008210007,855107,1,3,3,90,1,12,0,,,BIHAR,KISHANGANJ,KISHANGANJ,U.M.S.BELWA KASIPUR,HALA MALA,Social Welfare Department,Pr. with Up.Pr. Sec. and H.Sec.,Rural,3-Co-educational,90,1,Social Welfare Dept.,50,50,10,50,50,50,GOVT ST RESIDENTIAL HIGH SCHOOL Kishanganj,drbhimraoambedkarstgirlsschool@gmail.com,,,,,222912,Halamala,96810,Halamala,1823,Kishanganj,2024-11-20 12:00:14.972,2026-27,,13,Operational,2
2404178,******00608,GREEN LAND PUBLIC SCHOOL,110,10,2008,1008,20099,100825,1972104,100825006,1901087.0,1008250013,855101,1,1,3,8,1,5,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,SOHAN M S DHANTOLA,DHAN TOLA,Unrecognized,Primary,Rural,3-Co-educational,8,4,Unrecognized,50,0,10,0,0,0,"At-Khari Dubri,Panchayat-Dhantola,Block-Dighalbank,District-Kishanganj,Bihar,855101",parvejansari9437@gmail.com,,,,,222353,Dhantola,96793,Dhantola,1822,Dighalbank,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2471092,******11203,HAMARA SCHOOL IMAMNAGAR GOPALPUR,110,10,2008,1008,20100,100826,1971526,100826112,1901112.0,1008260020,855101,2,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,UMS GOPALPUR HAT,SATAL ISTAMARAR,Private Unaided (Recognized) ,Primary with Upper Primary,Urban,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,0,10,0,0,0,BAHADIRGANJ ADOWASI TOLA,zakianzar@gmail.com,249589,Bahadurganj-Town Panchayat,1299529,Bahadurganj (NP) - Ward No.17,,,,,0,,2026-04-10 13:22:33.887,2026-27,,13,Operational,2
2485985,******01409,HAQ PUBLIC SCHOOL,110,10,2008,1008,20097,100823,1964566,100823014,1901042.0,1008230241,855117,1,1,3,8,1,5,0,,,BIHAR,KISHANGANJ,POTHIA,M.S. CHHATAR GACHH,CHHATARGACHH,Unrecognized,Primary,Rural,3-Co-educational,8,4,Unrecognized,50,0,10,0,0,0,"VILL- CHHATTARGACHH PO,PS- CHHATTARGACHH DIST- KISHANGANJ",,,,,,222609,Chhatar Gachh,96843,Chhattergachh.,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2464596,******05302,HARITAGE INTERNATIONAL SCHOOL,110,10,2008,1008,20095,100821,1954994,100821053,1900540.0,1008210004,855107,2,2,3,8,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,M.S.S.SUDHAR KISHANGANJ,WARD NO  4,Unrecognized,Primary with Upper Primary,Urban,3-Co-educational,8,4,Unrecognized,50,0,10,0,0,0,"HARITAGE INTERNATIONAL SCHOOL, PANI BAGH KISHANGANJ",abdul.hadee117@gmail.com,249590,Kishanganj-Municipality,35823,Kishanganj (M) - Ward No.16,,,,,0,,2026-03-14 13:04:26.803,2026-27,,13,Operational,2
2465782,******17401,HEDAYATUL ISLAMCHUNAMARI,110,10,2008,1008,20101,100827,1962527,100827174,1901138.0,1008270021,855115,1,2,3,97,1,8,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,M S BHAGAL,CHUNAMARI,Madrasa Private Unaided (Recognized) ,Primary with Upper Primary,Rural,3-Co-educational,97,4,Madarsa Private Unaided(Recognized),50,0,10,0,0,0,chunamari Po-maudho via sontha kochadhaman,mdzaki3177@gmail.com,,,,,222890,Chunamari,96833,Moudho,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2503498,******12504,HELLO KIDS SCHOOL,110,10,2008,1008,20095,100821,1962026,100821125,1900539.0,1008210003,855107,2,2,3,5,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,PRATAP M S KISHANGANJ,WARD NO-24,Private Unaided (Recognized) ,Primary with Upper Primary,Urban,3-Co-educational,5,3,Pvt. Unaided (Recognized),50,50,10,50,50,50,Near Cuhowk Ruidhasa Kishanganj,insanschool1966@gmail.com,249590,Kishanganj-Municipality,35831,Kishanganj (M) - Ward No.24,,,,,0,,2024-11-20 12:06:06.606,2026-27,,13,Operational,2
2451712,******01405,HIGH SCHOOL AZAD NAGAR CHHATTARGACHH,110,10,2008,1008,20097,100823,1964566,100823014,1901042.0,1008230241,855117,1,5,3,1,6,12,0,,,BIHAR,KISHANGANJ,POTHIA,M.S. CHHATAR GACHH,CHHATARGACHH,Department of Education,Up. Pr. Secondary and Higher Sec,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-CHHATTERGACHH PO-CHHATTERGACHH PS-PAHARKATTA HAT DIST-KISHANGANJ,highschoolazadnagar41@gmail.com,,,,,222609,Chhatar Gachh,96843,Chhattergachh.,1825,Pothia,2025-02-23 16:33:00.29,2026-27,,13,Operational,2
2472070,******00210,HIGH SCHOOL CHURLI,110,10,2008,1008,20098,100824,1962034,100824002,1901061.0,1008240003,855116,1,8,3,4,9,10,0,,,BIHAR,KISHANGANJ,THAKURGANJ,M.S.CHURLI,CHURLI,Other State Govt. Managed,Secondary Only,Rural,3-Co-educational,4,2,Government Aided,50,0,10,0,0,0,at churli hat po churli thakurganj kishanganj,,,,,,222389,Churli,96886,Kanakpur,1827,Thakurganj,2022-06-16 13:14:44.14,2026-27,,13,Operational,2
2419098,******02204,HIGH SCHOOL POWAKHALI,110,10,2008,1008,20098,100824,1962054,100824022,1901065.0,1008240008,855108,2,5,3,1,6,12,0,,,BIHAR,KISHANGANJ,THAKURGANJ,M.S.POWAKHALI,POWAKHALI,Department of Education,Up. Pr. Secondary and Higher Sec,Urban,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,powakhali thakurganj kishanganj,uditsinha724@gmail.com,249588,Thakurganj-Town Panchayat,35796,Thakurganj (NP) - Ward No.4,,,,,0,,2025-02-23 16:32:28.668,2026-27,,13,Operational,2
2438523,******02706,HIGH SCHOOL SINGHIA,110,10,2008,1008,20095,100821,1954968,100821027,1901021.0,1008210010,855107,1,5,3,1,6,12,0,,,BIHAR,KISHANGANJ,KISHANGANJ,M.S PANISAL,SINGHIA KULAMANI,Department of Education,Up. Pr. Secondary and Higher Sec,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"HIGH SCHOOL SINGHIA, SINGHIA, KISHANGANJ",,,,,,222926,Singhia Kulamani,96814,Singhia Kulamani,1823,Kishanganj,2025-02-23 14:51:34.852,2026-27,,13,Operational,2
2468864,******06207,"HIGH SCHOOL SONTHA ,KISHANGANJ",110,10,2008,1008,20101,100827,1970998,100827062,1901120.0,1008270003,855115,1,5,3,1,6,12,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,MS SONTHA,SONTHA,Department of Education,Up. Pr. Secondary and Higher Sec,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,high sontha via-sontha kochadhaman,10082706207@gmail.com,,,,,222859,Sontha,96837,Sontha,1824,Kochadhaman,2025-02-23 16:33:11.878,2026-27,,13,Operational,2
